split,image_id,label_file,modalities,added,removed,modified,classes_affected,change_types,verification_statuses,note
test,01919,test/01919.txt,IR|RGB,0,0,2,freight_car,OBB_adjustment:2,auto_high_confidence:1;needs_review:1,file-level summary aggregated from instance-level refinement records
test,01920,test/01920.txt,IR|RGB,0,0,2,freight_car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,01921,test/01921.txt,IR|RGB,0,0,2,car,OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,01923,test/01923.txt,IR|RGB,0,0,2,freight_car|truck,category_correction+OBB_adjustment:2,needs_review:2,file-level summary aggregated from instance-level refinement records
test,01924,test/01924.txt,IR|RGB,0,0,4,car|freight_car|truck,OBB_adjustment:2;category_correction:2,auto_high_confidence:3;needs_review:1,file-level summary aggregated from instance-level refinement records
test,01925,test/01925.txt,IR|RGB,0,0,6,car|freight_car|truck|van,OBB_adjustment:2;category_correction:4,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
test,01926,test/01926.txt,IR|RGB,1,1,5,car|freight_car|van,OBB_adjustment:3;addition:1;category_correction:2;removal:1,auto_high_confidence:2;needs_review:5,file-level summary aggregated from instance-level refinement records
test,01927,test/01927.txt,IR|RGB,0,0,4,car|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,01928,test/01928.txt,IR|RGB,2,2,6,car|truck,OBB_adjustment:6;addition:2;removal:2,needs_review:10,file-level summary aggregated from instance-level refinement records
test,01929,test/01929.txt,IR|RGB,0,0,10,car|freight_car|van,OBB_adjustment:8;category_correction:2,auto_high_confidence:2;needs_review:8,file-level summary aggregated from instance-level refinement records
test,01930,test/01930.txt,IR|RGB,0,0,4,car|freight_car|truck,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,01931,test/01931.txt,IR|RGB,0,0,8,car|freight_car|truck|van,OBB_adjustment:4;category_correction:2;category_correction+OBB_adjustment:2,auto_high_confidence:5;needs_review:3,file-level summary aggregated from instance-level refinement records
test,01932,test/01932.txt,IR|RGB,0,0,10,car|freight_car|truck|van,OBB_adjustment:4;category_correction:4;category_correction+OBB_adjustment:2,auto_high_confidence:4;needs_review:6,file-level summary aggregated from instance-level refinement records
test,01933,test/01933.txt,IR|RGB,0,0,8,car|freight_car|truck|van,OBB_adjustment:4;category_correction:2;category_correction+OBB_adjustment:2,auto_high_confidence:4;needs_review:4,file-level summary aggregated from instance-level refinement records
test,01934,test/01934.txt,IR|RGB,2,2,6,car|freight_car|truck|van,OBB_adjustment:2;addition:2;category_correction:2;category_correction+OBB_adjustment:2;removal:2,auto_high_confidence:2;needs_review:8,file-level summary aggregated from instance-level refinement records
test,01935,test/01935.txt,IR|RGB,0,0,8,car|freight_car|truck|van,OBB_adjustment:4;category_correction+OBB_adjustment:4,auto_high_confidence:4;needs_review:4,file-level summary aggregated from instance-level refinement records
test,01936,test/01936.txt,IR|RGB,0,0,4,freight_car|truck|van,category_correction:2;category_correction+OBB_adjustment:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,01937,test/01937.txt,IR|RGB,0,0,6,car|freight_car|truck,OBB_adjustment:4;category_correction+OBB_adjustment:2,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
test,01938,test/01938.txt,IR|RGB,0,0,10,car|truck|van,OBB_adjustment:8;category_correction:2,auto_high_confidence:2;needs_review:8,file-level summary aggregated from instance-level refinement records
test,01939,test/01939.txt,IR|RGB,2,2,7,bus|car|van,OBB_adjustment:3;addition:2;category_correction:4;removal:2,auto_high_confidence:5;needs_review:6,file-level summary aggregated from instance-level refinement records
test,01940,test/01940.txt,IR|RGB,1,1,13,bus|car|freight_car|truck|van,OBB_adjustment:9;addition:1;category_correction:4;removal:1,auto_high_confidence:4;needs_review:11,file-level summary aggregated from instance-level refinement records
test,01941,test/01941.txt,IR|RGB,0,0,10,car|freight_car|truck|van,OBB_adjustment:6;category_correction:4,auto_high_confidence:4;needs_review:6,file-level summary aggregated from instance-level refinement records
test,01942,test/01942.txt,IR|RGB,0,0,18,bus|car|freight_car|truck|van,OBB_adjustment:12;category_correction:4;category_correction+OBB_adjustment:2,auto_high_confidence:10;needs_review:8,file-level summary aggregated from instance-level refinement records
test,01943,test/01943.txt,IR|RGB,0,0,16,bus|car|freight_car|truck|van,OBB_adjustment:12;category_correction:4,auto_high_confidence:4;needs_review:12,file-level summary aggregated from instance-level refinement records
test,01944,test/01944.txt,IR|RGB,0,0,14,bus|car|freight_car|truck|van,OBB_adjustment:10;category_correction:4,auto_high_confidence:8;needs_review:6,file-level summary aggregated from instance-level refinement records
test,01945,test/01945.txt,IR|RGB,4,4,4,car|freight_car|truck,OBB_adjustment:2;addition:4;category_correction:2;removal:4,auto_high_confidence:2;needs_review:10,file-level summary aggregated from instance-level refinement records
test,01946,test/01946.txt,IR|RGB,1,1,9,bus|car|freight_car|truck|van,OBB_adjustment:6;addition:1;category_correction:2;category_correction+OBB_adjustment:1;removal:1,auto_high_confidence:2;needs_review:9,file-level summary aggregated from instance-level refinement records
test,01947,test/01947.txt,IR|RGB,0,0,6,bus|car|truck,OBB_adjustment:6,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
test,01948,test/01948.txt,IR|RGB,4,4,12,bus|car|freight_car|truck|van,OBB_adjustment:6;addition:4;category_correction:1;category_correction+OBB_adjustment:5;removal:4,auto_high_confidence:2;needs_review:18,file-level summary aggregated from instance-level refinement records
test,01949,test/01949.txt,IR|RGB,2,2,12,bus|car|freight_car|truck|van,OBB_adjustment:6;addition:2;category_correction:6;removal:2,auto_high_confidence:8;needs_review:8,file-level summary aggregated from instance-level refinement records
test,01950,test/01950.txt,IR|RGB,3,3,11,bus|car|freight_car|truck|van,OBB_adjustment:7;addition:3;category_correction:2;category_correction+OBB_adjustment:2;removal:3,auto_high_confidence:5;needs_review:12,file-level summary aggregated from instance-level refinement records
test,01951,test/01951.txt,IR|RGB,0,0,14,bus|car|freight_car|truck|van,OBB_adjustment:8;category_correction:2;category_correction+OBB_adjustment:4,auto_high_confidence:8;needs_review:6,file-level summary aggregated from instance-level refinement records
test,01952,test/01952.txt,IR|RGB,0,0,13,car|freight_car|truck|van,OBB_adjustment:9;category_correction:2;category_correction+OBB_adjustment:2,auto_high_confidence:3;needs_review:10,file-level summary aggregated from instance-level refinement records
test,01953,test/01953.txt,IR|RGB,1,1,14,bus|car|freight_car|truck|van,OBB_adjustment:10;addition:1;category_correction:2;category_correction+OBB_adjustment:2;removal:1,auto_high_confidence:4;needs_review:12,file-level summary aggregated from instance-level refinement records
test,01954,test/01954.txt,IR|RGB,2,2,14,bus|car|freight_car|truck|van,OBB_adjustment:10;addition:2;category_correction:4;removal:2,auto_high_confidence:7;needs_review:11,file-level summary aggregated from instance-level refinement records
test,01955,test/01955.txt,IR|RGB,0,0,8,car|truck|van,OBB_adjustment:6;category_correction:2,auto_high_confidence:2;needs_review:6,file-level summary aggregated from instance-level refinement records
test,01956,test/01956.txt,IR|RGB,2,2,6,car|truck|van,OBB_adjustment:4;addition:2;category_correction:2;removal:2,auto_high_confidence:2;needs_review:8,file-level summary aggregated from instance-level refinement records
test,01957,test/01957.txt,IR|RGB,3,3,12,car|freight_car|truck|van,OBB_adjustment:6;addition:3;category_correction:6;removal:3,auto_high_confidence:7;needs_review:11,file-level summary aggregated from instance-level refinement records
test,01958,test/01958.txt,IR|RGB,2,2,12,car|freight_car|van,OBB_adjustment:8;addition:2;category_correction:2;category_correction+OBB_adjustment:2;removal:2,auto_high_confidence:6;needs_review:10,file-level summary aggregated from instance-level refinement records
test,01959,test/01959.txt,IR|RGB,2,2,12,car|freight_car|truck|van,OBB_adjustment:8;addition:2;category_correction:2;category_correction+OBB_adjustment:2;removal:2,auto_high_confidence:5;needs_review:11,file-level summary aggregated from instance-level refinement records
test,01960,test/01960.txt,IR|RGB,2,2,16,car|freight_car|van,OBB_adjustment:14;addition:2;category_correction:2;removal:2,auto_high_confidence:2;needs_review:18,file-level summary aggregated from instance-level refinement records
test,01961,test/01961.txt,IR|RGB,4,4,16,car|freight_car|van,OBB_adjustment:11;addition:4;category_correction:4;category_correction+OBB_adjustment:1;removal:4,auto_high_confidence:4;needs_review:20,file-level summary aggregated from instance-level refinement records
test,01962,test/01962.txt,IR|RGB,6,6,12,bus|car|truck|van,OBB_adjustment:6;addition:6;category_correction:6;removal:6,auto_high_confidence:6;needs_review:18,file-level summary aggregated from instance-level refinement records
test,01963,test/01963.txt,IR|RGB,2,2,7,car|van,OBB_adjustment:3;addition:2;category_correction:2;category_correction+OBB_adjustment:2;removal:2,auto_high_confidence:3;needs_review:8,file-level summary aggregated from instance-level refinement records
test,01964,test/01964.txt,IR|RGB,0,0,9,car|truck|van,OBB_adjustment:2;category_correction:5;category_correction+OBB_adjustment:2,auto_high_confidence:7;needs_review:2,file-level summary aggregated from instance-level refinement records
test,01965,test/01965.txt,IR|RGB,2,2,10,car|freight_car|truck|van,OBB_adjustment:6;addition:2;category_correction:4;removal:2,auto_high_confidence:4;needs_review:10,file-level summary aggregated from instance-level refinement records
test,01966,test/01966.txt,IR|RGB,0,0,6,car|van,category_correction:6,auto_high_confidence:6,file-level summary aggregated from instance-level refinement records
test,01967,test/01967.txt,IR|RGB,0,0,4,car|truck|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,01968,test/01968.txt,IR|RGB,0,0,4,car|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:2;needs_review:2,file-level summary aggregated from instance-level refinement records
test,01969,test/01969.txt,IR|RGB,2,2,2,freight_car|truck,addition:2;category_correction:2;removal:2,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
test,01970,test/01970.txt,IR|RGB,0,0,6,freight_car|truck,OBB_adjustment:2;category_correction:2;category_correction+OBB_adjustment:2,auto_high_confidence:2;needs_review:4,file-level summary aggregated from instance-level refinement records
test,01971,test/01971.txt,IR|RGB,0,0,4,freight_car|truck|van,OBB_adjustment:2;category_correction:2,auto_high_confidence:4,file-level summary aggregated from instance-level refinement records
test,01972,test/01972.txt,IR|RGB,0,4,4,car|freight_car|truck|van,OBB_adjustment:2;category_correction:2;removal:4,auto_high_confidence:2;needs_review:6,file-level summary aggregated from instance-level refinement records
test,01973,test/01973.txt,IR|RGB,0,0,8,car|van,OBB_adjustment:2;category_correction:6,auto_high_confidence:6;needs_review:2,file-level summary aggregated from instance-level refinement records
test,01974,test/01974.txt,IR|RGB,1,1,1,car,OBB_adjustment:1;addition:1;removal:1,needs_review:3,file-level summary aggregated from instance-level refinement records
test,01975,test/01975.txt,IR|RGB,2,2,8,car|truck|van,OBB_adjustment:6;addition:2;category_correction:2;removal:2,auto_high_confidence:4;needs_review:8,file-level summary aggregated from instance-level refinement records
test,01976,test/01976.txt,IR|RGB,0,0,10,car|freight_car|truck|van,OBB_adjustment:6;category_correction:4,auto_high_confidence:6;needs_review:4,file-level summary aggregated from instance-level refinement records
test,01977,test/01977.txt,IR|RGB,0,0,2,car|van,category_correction:2,auto_high_confidence:2,file-level summary aggregated from instance-level refinement records
test,01978,test/01978.txt,IR|RGB,0,0,6,car|truck|van,OBB_adjustment:2;category_correction:4,auto_high_confidence:4;needs_review:2,file-level summary aggregated from instance-level refinement records
test,01979,test/01979.txt,IR|RGB,4,4,12,car|freight_car|truck|van,OBB_adjustment:6;addition:4;category_correction:4;category_correction+OBB_adjustment:2;removal:4,auto_high_confidence:4;needs_review:16,file-level summary aggregated from instance-level refinement records
